"index","inputs","targets"
"1208","[winogrande]:
<sentence>He was emotionally distraught so he went out for a walk and bought himself an ice cream. The _ appeased his hunger.</sentence>
<option1>walk</option1>
<option2>ice cream</option2>","2"
"1209","[winogrande]:
<sentence>He was emotionally distraught so he went out for a walk and bought himself an ice cream. The _ cleared his mind.</sentence>
<option1>walk</option1>
<option2>ice cream</option2>","1"
"1210","[winogrande]:
<sentence>Hanging out at the party they had beer and soda for drinks, I wanted to feel inebriated so I grabbed the _ from the cooler.</sentence>
<option1>beer</option1>
<option2>soda</option2>","1"
"1211","[winogrande]:
<sentence>Hanging out at the party they had beer and soda for drinks, I wanted to feel awake so I grabbed the _ from the cooler.</sentence>
<option1>beer</option1>
<option2>soda</option2>","2"
"1212","[winogrande]:
<sentence>Samuel likes to rollerblade a lot, but Brett is more of a skateboarder, so _ dislikes the skating rink.</sentence>
<option1>Samuel</option1>
<option2>Brett</option2>","2"
"1213","[winogrande]:
<sentence>Samuel likes to rollerblade a lot, but Brett is more of a skateboarder, so _ likes the skating rink.</sentence>
<option1>Samuel</option1>
<option2>Brett</option2>","1"
"1214","[winogrande]:
<sentence>Juan decided to buy a raffle ticket instead of a lottery ticket because the _ was unfair.</sentence>
<option1>lottery</option1>
<option2>raffle</option2>","1"
"1215","[winogrande]:
<sentence>Juan decided to buy a raffle ticket instead of a lottery ticket because the _ was fair.</sentence>
<option1>lottery</option1>
<option2>raffle</option2>","2"
"1216","[winogrande]:
<sentence>Lindsey gave the container of sugar to Megan because _ had been following a recipe.</sentence>
<option1>Lindsey</option1>
<option2>Megan</option2>","2"
"1217","[winogrande]:
<sentence>Lindsey gave the container of sugar to Megan because _ had been on a diet.</sentence>
<option1>Lindsey</option1>
<option2>Megan</option2>","1"
"1218","[winogrande]:
<sentence>Kendall went to the home department store and bought the textiles but ignored the chairs because the _ were pretty.</sentence>
<option1>textiles</option1>
<option2>chairs</option2>","1"
"1219","[winogrande]:
<sentence>Kendall went to the home department store and bought the textiles but ignored the chairs because the _ were ugly.</sentence>
<option1>textiles</option1>
<option2>chairs</option2>","2"
"1220","[winogrande]:
<sentence>James slid down from the top of the roof to the fence because the _ is shorter.</sentence>
<option1>roof</option1>
<option2>fence</option2>","2"
"1221","[winogrande]:
<sentence>James slid down from the top of the roof to the fence because the _ is taller.</sentence>
<option1>roof</option1>
<option2>fence</option2>","1"
"1222","[winogrande]:
<sentence>Mary did not like to belong to any group unlike Jennifer, due to the fact that _ was a shy person.</sentence>
<option1>Mary</option1>
<option2>Jennifer</option2>","1"
"1223","[winogrande]:
<sentence>Mary did not like to belong to any group unlike Jennifer, due to the fact that _ was an outgoing person.</sentence>
<option1>Mary</option1>
<option2>Jennifer</option2>","2"
"1224","[winogrande]:
<sentence>Joel was a realist unlike Robert, so _ was the one that developed a crush on a fellow classmate.</sentence>
<option1>Joel</option1>
<option2>Robert</option2>","2"
"1225","[winogrande]:
<sentence>Joel was a romantic unlike Robert, so _ was the one that developed a crush on a fellow classmate.</sentence>
<option1>Joel</option1>
<option2>Robert</option2>","1"
"1226","[winogrande]:
<sentence>The old cards could not squeeze into the boxes because the _ were too thick.</sentence>
<option1>cards</option1>
<option2>boxes</option2>","1"
"1227","[winogrande]:
<sentence>The old cards could not squeeze into the boxes because the _ were too small.</sentence>
<option1>cards</option1>
<option2>boxes</option2>","2"
"1228","[winogrande]:
<sentence>I was able to carry the paint roller but I asked my husband to fetch the bucket because the _ was light.</sentence>
<option1>paint roller</option1>
<option2>bucket</option2>","1"
"1229","[winogrande]:
<sentence>I was able to carry the paint roller but I asked my husband to fetch the bucket because the _ was heavy.</sentence>
<option1>paint roller</option1>
<option2>bucket</option2>","2"
"1230","[winogrande]:
<sentence>Jacob and Samantha were in love. Jacob bought roses for her without chocolates because the _ were loved by her.</sentence>
<option1>roses</option1>
<option2>chocolates</option2>","1"
"1231","[winogrande]:
<sentence>Jacob and Samantha were in love. Jacob bought roses for her without chocolates because the _ were hated by her.</sentence>
<option1>roses</option1>
<option2>chocolates</option2>","2"
"1232","[winogrande]:
<sentence>Katrina gave Christine a stuffed animal for their birthday, but _ already had this one.</sentence>
<option1>Katrina</option1>
<option2>Christine</option2>","2"
"1233","[winogrande]:
<sentence>Katrina gave Christine a stuffed animal for their birthday because _ already had this one himself.</sentence>
<option1>Katrina</option1>
<option2>Christine</option2>","1"
"1234","[winogrande]:
<sentence>John after crying for a while wipes his face with the new towel and got the _ wet.</sentence>
<option1>face</option1>
<option2>towel</option2>","2"
"1235","[winogrande]:
<sentence>John after crying for a while wipes his face with the new towel and got the _ dry.</sentence>
<option1>face</option1>
<option2>towel</option2>","1"
"1236","[winogrande]:
<sentence>Angela was diurnal while Erin was nocturnal so _ preferred to stay out late at night.</sentence>
<option1>Angela</option1>
<option2>Erin</option2>","2"
"1237","[winogrande]:
<sentence>Angela was nocturnal while Erin was diurnal so _ preferred to stay out late at night.</sentence>
<option1>Angela</option1>
<option2>Erin</option2>","1"
"1238","[winogrande]:
<sentence>Ian was unable to get certified as a teacher unlike Kyle, due to _ failing a background check.</sentence>
<option1>Ian</option1>
<option2>Kyle</option2>","1"
"1239","[winogrande]:
<sentence>Ian was unable to get certified as a teacher unlike Kyle, due to _ passing a background check.</sentence>
<option1>Ian</option1>
<option2>Kyle</option2>","2"
"1240","[winogrande]:
<sentence>They had invested in a large curtain that would drop onto the stage, but it didn’t work out because the _ was too low.</sentence>
<option1>curtain</option1>
<option2>stage</option2>","2"
"1241","[winogrande]:
<sentence>They had invested in a large curtain that would drop onto the stage, but it didn’t work out because the _ was too short.</sentence>
<option1>curtain</option1>
<option2>stage</option2>","1"
"1242","[winogrande]:
<sentence>Laura was cycling well ahead of Erin since _ was riding quite quickly down the road.</sentence>
<option1>Laura</option1>
<option2>Erin</option2>","1"
"1243","[winogrande]:
<sentence>Laura was cycling well ahead of Erin since _ was riding quite slowly down the road.</sentence>
<option1>Laura</option1>
<option2>Erin</option2>","2"
"1244","[winogrande]:
<sentence>The jewelry Kayla wore made quite an impression on Rachel although _ is more stylish than she is, usually.</sentence>
<option1>Kayla</option1>
<option2>Rachel</option2>","2"
"1245","[winogrande]:
<sentence>The jewelry Kayla wore made quite an impression on Rachel although _ is less stylish than she is, usually.</sentence>
<option1>Kayla</option1>
<option2>Rachel</option2>","1"
"1246","[winogrande]:
<sentence>Although Samuel was more of a sneakerhead than Robert, _ found a great pair of Converse.</sentence>
<option1>Samuel</option1>
<option2>Robert</option2>","2"
"1247","[winogrande]:
<sentence>Although Samuel was more of a sneakerhead than Robert, _ overlooked a great pair of Converse.</sentence>
<option1>Samuel</option1>
<option2>Robert</option2>","1"
"1248","[winogrande]:
<sentence>The soil was that of a domesticated area, so between flowers and weeds, there were more of the _ .</sentence>
<option1>flowers</option1>
<option2>weeds</option2>","1"
"1249","[winogrande]:
<sentence>The soil was that of a wild area, so between flowers and weeds, there were more of the _ .</sentence>
<option1>flowers</option1>
<option2>weeds</option2>","2"
"1250","[winogrande]:
<sentence>Kayla got good grades in school while Rebecca didnt really care for school. _ got a scholarship in Harvard.</sentence>
<option1>Kayla</option1>
<option2>Rebecca</option2>","1"
"1251","[winogrande]:
<sentence>Kayla got good grades in school while Rebecca didnt really care for school. _  didn't get a scholarship.</sentence>
<option1>Kayla</option1>
<option2>Rebecca</option2>","2"
"1252","[winogrande]:
<sentence>Mary is casting a blank stare off to nowhere seeming to look through Carrie so _ has a confused look on her face..</sentence>
<option1>Mary</option1>
<option2>Carrie</option2>","2"
"1253","[winogrande]:
<sentence>Mary is casting a blank stare off to nowhere seeming to look through Carrie so _ has a dazed look on her face..</sentence>
<option1>Mary</option1>
<option2>Carrie</option2>","1"
"1254","[winogrande]:
<sentence>Aaron asked Ian to help replace the bathroom tile because _ wanted help with it.</sentence>
<option1>Aaron</option1>
<option2>Ian</option2>","1"
"1255","[winogrande]:
<sentence>Aaron asked Ian to help replace the bathroom tile because _ asked to help with it.</sentence>
<option1>Aaron</option1>
<option2>Ian</option2>","2"
"1256","[winogrande]:
<sentence>Victoria's daily routine includes jumping rope as opposed to Monica's, so _ is likely less healthy overall.</sentence>
<option1>Victoria</option1>
<option2>Monica</option2>","2"
"1257","[winogrande]:
<sentence>Victoria's daily routine includes jumping rope as opposed to Monica's, so _ is likely healthier overall.</sentence>
<option1>Victoria</option1>
<option2>Monica</option2>","1"
"1258","[winogrande]:
<sentence>Ryan loved having an iPhone but Leslie refused to upgrade their flip phone. _ had always been last to learn new technology.</sentence>
<option1>Ryan</option1>
<option2>Leslie</option2>","2"
"1259","[winogrande]:
<sentence>Ryan loved having an iPhone but Leslie refused to upgrade their flip phone. _ had always been first to learn new technology.</sentence>
<option1>Ryan</option1>
<option2>Leslie</option2>","1"
"1260","[winogrande]:
<sentence>Because Kyle was a vegetarian and Kevin was not, _ ordered a hamburger at the restaurant.</sentence>
<option1>Kyle</option1>
<option2>Kevin</option2>","2"
"1261","[winogrande]:
<sentence>Because Kyle was a vegetarian and Kevin was not, _ ordered a salad at the restaurant.</sentence>
<option1>Kyle</option1>
<option2>Kevin</option2>","1"
"1262","[winogrande]:
<sentence>The lure that I used was a lot better than the bait of my friend, because the _ was broken.</sentence>
<option1>lure</option1>
<option2>bait</option2>","2"
"1263","[winogrande]:
<sentence>The lure that I used was a lot better than the bait of my friend, because the _ was working.</sentence>
<option1>lure</option1>
<option2>bait</option2>","1"
"1264","[winogrande]:
<sentence>The light sensitive roses had to be removed from the garden and moved to the vineyard, as the _ was sunnier.</sentence>
<option1>garden</option1>
<option2>vineyard</option2>","1"
"1265","[winogrande]:
<sentence>The light sensitive roses had to be removed from the garden and moved to the vineyard, as the _ was shadier.</sentence>
<option1>garden</option1>
<option2>vineyard</option2>","2"
"1266","[winogrande]:
<sentence>Badminton was a lot easier for Josh than tennis because the _ court was smaller.</sentence>
<option1>badminton</option1>
<option2>tennis</option2>","1"
