"index","inputs","targets"
"6312","[winogrande]:
<sentence>Courtney uses gel on her hair for formal events and a spray when she goes to work. She used the _ for her parents anniversary.</sentence>
<option1>spray</option1>
<option2>gel</option2>","2"
"6313","[winogrande]:
<sentence>Courtney uses gel on her hair for formal events and a spray when she goes to work. She used the _ at her work.</sentence>
<option1>spray</option1>
<option2>gel</option2>","1"
"6314","[winogrande]:
<sentence>The girl thought the shell wasn't as beautiful as the rock because the _ was shiny.</sentence>
<option1>shell</option1>
<option2>rock</option2>","2"
"6315","[winogrande]:
<sentence>The girl thought the shell wasn't as beautiful as the rock because the _ was dull.</sentence>
<option1>shell</option1>
<option2>rock</option2>","1"
"6316","[winogrande]:
<sentence>Emily didn't like to work in the yard but Cynthia found it pleasing. _ hired a gardener to work on their grounds.</sentence>
<option1>Emily</option1>
<option2>Cynthia</option2>","1"
"6317","[winogrande]:
<sentence>Emily didn't like to work in the yard but Cynthia found it pleasing. _ didn't use a gardener to work on their grounds.</sentence>
<option1>Emily</option1>
<option2>Cynthia</option2>","2"
"6318","[winogrande]:
<sentence>Kenneth had a fever, so Kevin gave him some medicine to take. _ was his doctor.</sentence>
<option1>Kenneth</option1>
<option2>Kevin</option2>","2"
"6319","[winogrande]:
<sentence>Kenneth had a fever, so Kevin gave him some medicine to take. _ was his patient.</sentence>
<option1>Kenneth</option1>
<option2>Kevin</option2>","1"
"6320","[winogrande]:
<sentence>She had to take the collar off from their cat's neck because the _ was tight.</sentence>
<option1>collar</option1>
<option2>neck</option2>","1"
"6321","[winogrande]:
<sentence>She had to take the collar off from their cat's neck because the _ was constrained.</sentence>
<option1>collar</option1>
<option2>neck</option2>","2"
"6322","[winogrande]:
<sentence>As part of the daily diet, Justin would eat the greens while Samuel wouldn't so _ ended up better.</sentence>
<option1>Justin</option1>
<option2>Samuel</option2>","1"
"6323","[winogrande]:
<sentence>As part of the daily diet, Justin would eat the greens while Samuel wouldn't so _ ended up worse.</sentence>
<option1>Justin</option1>
<option2>Samuel</option2>","2"
"6324","[winogrande]:
<sentence>Jennifer got her insurance bill in the mail and she thought it was wrong, so she put it back into the _ to return it.</sentence>
<option1>bill</option1>
<option2>mail</option2>","2"
"6325","[winogrande]:
<sentence>Jennifer got her insurance bill in the mail and she thought it was wrong, so she put the _ back into the mail to return it.</sentence>
<option1>bill</option1>
<option2>mail</option2>","1"
"6326","[winogrande]:
<sentence>Megan was infuriated with Jessica stampeding the garden because _ destroyed all the crops and flowers.</sentence>
<option1>Megan</option1>
<option2>Jessica</option2>","2"
"6327","[winogrande]:
<sentence>Megan was infuriated with Jessica stampeding the garden because _ planted all the crops and flowers.</sentence>
<option1>Megan</option1>
<option2>Jessica</option2>","1"
"6328","[winogrande]:
<sentence>My wife and kids are coughing so my choices are the bed or couch. I don't really want to get sick so I'll take the _ .</sentence>
<option1>couch</option1>
<option2>bed</option2>","1"
"6329","[winogrande]:
<sentence>My wife and kids are coughing so my choices are the bed or couch. I don't really have concern I'll get sick so I'll take the _ .</sentence>
<option1>couch</option1>
<option2>bed</option2>","2"
"6330","[winogrande]:
<sentence>The bathroom sink will not fit through the hallway because the _ is too wide.</sentence>
<option1>bathroom sink</option1>
<option2>hallway</option2>","1"
"6331","[winogrande]:
<sentence>The bathroom sink will not fit through the hallway because the _ is too tapered.</sentence>
<option1>bathroom sink</option1>
<option2>hallway</option2>","2"
"6332","[winogrande]:
<sentence>The chef made soups and stews from the vegetables from the garden; the _ were very hot.</sentence>
<option1>vegetables</option1>
<option2>soups</option2>","2"
"6333","[winogrande]:
<sentence>The chef made soups and stews from the vegetables from the garden; the _ were very fresh.</sentence>
<option1>vegetables</option1>
<option2>soups</option2>","1"
"6334","[winogrande]:
<sentence>The memo was read more than the note, because the _ was put in a busy place at work.</sentence>
<option1>memo</option1>
<option2>note</option2>","1"
"6335","[winogrande]:
<sentence>The memo was read more than the note, because the _ was put in a empty place at work.</sentence>
<option1>memo</option1>
<option2>note</option2>","2"
"6336","[winogrande]:
<sentence>The man lost weight after he burned fat and lost some muscle, the _ was lighter.</sentence>
<option1>muscle</option1>
<option2>fat</option2>","2"
"6337","[winogrande]:
<sentence>The man lost weight after he burned fat and lost some muscle, the _ was heavier.</sentence>
<option1>muscle</option1>
<option2>fat</option2>","1"
"6338","[winogrande]:
<sentence>at the gym I worked my upper body  but i could not carry the weight because the _ was heavy.</sentence>
<option1>upper body</option1>
<option2>weight</option2>","2"
"6339","[winogrande]:
<sentence>at the gym I worked my upper body but i could not carry the weight because the _ was weak.</sentence>
<option1>upper body</option1>
<option2>weight</option2>","1"
"6340","[winogrande]:
<sentence>While Michael didn't like animals as much as Robert however _ had a soft spot for frogs.</sentence>
<option1>Michael</option1>
<option2>Robert</option2>","1"
"6341","[winogrande]:
<sentence>While Michael didn't like animals as much as Robert however _ had a dislike for frogs.</sentence>
<option1>Michael</option1>
<option2>Robert</option2>","2"
"6342","[winogrande]:
<sentence>The herbs in Samantha's garden taste better than the ones that Erin has grown because _ is the smarter gardener.</sentence>
<option1>Samantha</option1>
<option2>Erin</option2>","1"
"6343","[winogrande]:
<sentence>The herbs in Samantha's garden taste better than the ones that Erin has grown because _ is the dumber gardener.</sentence>
<option1>Samantha</option1>
<option2>Erin</option2>","2"
"6344","[winogrande]:
<sentence>Their freshman year of college, Victoria lived in a dorm but Betty stayed at home with her parents because _ lived outside of a commuting distance from the college.</sentence>
<option1>Victoria</option1>
<option2>Betty</option2>","1"
"6345","[winogrande]:
<sentence>Their freshman year of college, Victoria lived in a dorm but Betty stayed at home with her parents because _ lived within a commuting distance from the college.</sentence>
<option1>Victoria</option1>
<option2>Betty</option2>","2"
"6346","[winogrande]:
<sentence>Carrie was in a pretty rough condition after Emily beat them up, so _ ended up in the hospital.</sentence>
<option1>Carrie</option1>
<option2>Emily</option2>","1"
"6347","[winogrande]:
<sentence>Carrie was in a pretty rough condition after Emily beat them up, so _ ended up in jail.</sentence>
<option1>Carrie</option1>
<option2>Emily</option2>","2"
"6348","[winogrande]:
<sentence>The ribbons that Lawrence had were brighter than the ribbons of Ian because _ had left theirs out in the sun.</sentence>
<option1>Lawrence</option1>
<option2>Ian</option2>","2"
"6349","[winogrande]:
<sentence>The ribbons that Lawrence had were brighter than the ribbons of Ian although _ had left theirs out in the sun.</sentence>
<option1>Lawrence</option1>
<option2>Ian</option2>","1"
"6350","[winogrande]:
<sentence>The bagel shop sells muffins, but not donuts, because _ have a much lower profit margin.</sentence>
<option1>muffins</option1>
<option2>donuts</option2>","2"
"6351","[winogrande]:
<sentence>The bagel shop sells muffins, but not donuts, because _ have a much higher profit margin.</sentence>
<option1>muffins</option1>
<option2>donuts</option2>","1"
"6352","[winogrande]:
<sentence>Clint chose the jail surrounded by brick walls instead of barbed fences, because the _ would make it hard for him to escape.</sentence>
<option1>walls</option1>
<option2>fences</option2>","2"
"6353","[winogrande]:
<sentence>Clint chose the jail surrounded by brick walls instead of barbed fences, because the _ would make it easy for him to escape.</sentence>
<option1>walls</option1>
<option2>fences</option2>","1"
"6354","[winogrande]:
<sentence>Robert could not afford to have a second bathroom in their house but Aaron could because _ was affluent.</sentence>
<option1>Robert</option1>
<option2>Aaron</option2>","2"
"6355","[winogrande]:
<sentence>Robert could not afford to have a second bathroom in their house but Aaron could because _ was poor.</sentence>
<option1>Robert</option1>
<option2>Aaron</option2>","1"
"6356","[winogrande]:
<sentence>Jill bought a rock as decoration for the cage, but it didn't work because the _ was too small.</sentence>
<option1>cage</option1>
<option2>rock</option2>","1"
"6357","[winogrande]:
<sentence>Jill bought a rock as decoration for the cage, but it didn't work because the _ was too big.</sentence>
<option1>cage</option1>
<option2>rock</option2>","2"
"6358","[winogrande]:
<sentence>He tried to put all of the money in the safe, but it wouldn't fit because the _ was too much.</sentence>
<option1>money</option1>
<option2>safe</option2>","1"
"6359","[winogrande]:
<sentence>He tried to put all of the money in the safe, but it wouldn't fit because the _ was too little.</sentence>
<option1>money</option1>
<option2>safe</option2>","2"
"6360","[winogrande]:
<sentence>Monica stretched their muscles before they worked out but Sarah didn't bother. _ wasn't sore after their gym session.</sentence>
<option1>Monica</option1>
<option2>Sarah</option2>","1"
"6361","[winogrande]:
<sentence>Monica stretched their muscles before they worked out but Sarah didn't bother. _ hurt themselves during their gym session.</sentence>
<option1>Monica</option1>
<option2>Sarah</option2>","2"
"6362","[winogrande]:
<sentence>The ball that was stolen from the child wouldn't fit in the bag because the _ was too small.</sentence>
<option1>bag</option1>
<option2>ball</option2>","1"
"6363","[winogrande]:
<sentence>The ball that was stolen from the child wouldn't fit in the bag because the _ was too big.</sentence>
<option1>bag</option1>
<option2>ball</option2>","2"
"6364","[winogrande]:
<sentence>I selected the hammer instead of the mallet as my tool choice since the _ is heavier and I'm out of shape.</sentence>
<option1>hammer</option1>
<option2>mallet</option2>","2"
"6365","[winogrande]:
<sentence>I selected the hammer instead of the mallet as my tool choice since the _ is lighter and I'm out of shape.</sentence>
<option1>hammer</option1>
<option2>mallet</option2>","1"
"6366","[winogrande]:
<sentence>Maria helped Elena cope with the newly diagnosed autism since _ had experience with the disorder.</sentence>
<option1>Maria</option1>
<option2>Elena</option2>","1"
"6367","[winogrande]:
<sentence>Maria helped Elena cope with the newly diagnosed autism because _ was inexperienced with the disorder.</sentence>
<option1>Maria</option1>
<option2>Elena</option2>","2"
"6368","[winogrande]:
<sentence>She was able to lift all the boxes with books but asked the neighbour to help her with the chairs, because the _ were light.</sentence>
<option1>boxes</option1>
<option2>chairs</option2>","1"
"6369","[winogrande]:
<sentence>She was able to lift all the boxes with books but asked the neighbour to help her with the chairs, because the _ were heavy.</sentence>
<option1>boxes</option1>
<option2>chairs</option2>","2"
